Date,Price,Open,High,Low,Vol.,Change %,Ticker,Unnamed: 7,Unnamed: 8
2022-05-06,8.05,8.05,8.1,8.0,16.24M,0.00%,UBA,,
2022-05-05,8.05,8.05,8.1,8.0,20.68M,0.00%,UBA,,
2022-05-04,8.05,8.25,8.2,8.05,13.75M,-2.42%,UBA,,
2022-04-29,8.25,8.25,8.25,8.15,5.22M,0.00%,UBA,,
2022-04-28,8.25,8.2,8.3,8.15,11.07M,0.61%,UBA,,
2022-04-27,8.2,8.1,8.2,8.1,10.13M,1.23%,UBA,,
2022-04-26,8.1,8.2,8.2,8.1,7.33M,-1.22%,UBA,,
2022-04-25,8.2,8.1,8.2,8.1,6.55M,1.23%,UBA,,
2022-04-22,8.1,8.0,8.1,8.0,7.41M,1.25%,UBA,,
2022-04-21,8.0,8.0,8.05,7.95,7.65M,0.00%,UBA,,
2022-04-20,8.0,8.0,8.0,8.0,20.06M,0.00%,UBA,,
2022-04-19,8.0,8.2,8.25,7.95,11.89M,-2.44%,UBA,,
2022-04-14,8.2,8.2,8.25,8.1,21.29M,0.00%,UBA,,
2022-04-13,8.2,8.0,8.25,8.0,28.92M,2.50%,UBA,,
2022-04-12,8.0,7.95,8.0,7.9,9.91M,0.63%,UBA,,
2022-04-11,7.95,7.85,7.95,7.8,5.51M,1.27%,UBA,,
2022-04-08,7.85,7.75,7.9,7.8,11.59M,1.29%,UBA,,
2022-04-07,7.75,7.75,7.8,7.75,15.63M,0.00%,UBA,,
2022-04-06,7.75,7.6,7.75,7.65,7.94M,1.97%,UBA,,
2022-04-05,7.6,7.5,7.6,7.5,5.20M,1.33%,UBA,,
2022-04-04,7.5,7.7,7.6,7.5,15.09M,-2.60%,UBA,,
2022-04-01,7.7,7.7,7.75,7.7,48.00M,0.00%,UBA,,
2022-03-31,7.7,7.8,7.8,7.7,5.26M,-1.28%,UBA,,
2022-03-30,7.8,7.75,7.8,7.7,8.03M,0.65%,UBA,,
2022-03-29,7.75,7.7,7.8,7.7,6.23M,0.65%,UBA,,
2022-03-28,7.7,7.65,7.8,7.65,5.43M,0.65%,UBA,,
2022-03-25,7.65,7.6,7.7,7.6,12.27M,0.66%,UBA,,
2022-03-24,7.6,7.65,7.65,7.6,18.33M,-0.65%,UBA,,
2022-03-23,7.65,7.6,7.75,7.5,30.91M,0.66%,UBA,,
2022-03-22,7.6,7.75,7.8,7.6,39.54M,-1.94%,UBA,,
2022-03-21,7.75,7.85,7.9,7.65,18.74M,-10.40%,UBA,,
2022-03-18,8.65,8.5,8.65,8.5,28.17M,1.76%,UBA,,
2022-03-17,8.5,8.55,8.55,8.4,27.73M,-0.58%,UBA,,
2022-03-16,8.55,8.5,8.55,8.5,14.76M,0.59%,UBA,,
2022-03-15,8.5,8.7,8.6,8.5,23.41M,-2.30%,UBA,,
2022-03-14,8.7,8.55,8.7,8.55,13.52M,1.75%,UBA,,
2022-03-11,8.55,8.5,8.55,8.45,14.12M,0.59%,UBA,,
2022-03-10,8.5,8.5,8.6,8.4,12.77M,0.00%,UBA,,
2022-03-09,8.5,8.4,8.5,8.4,11.34M,1.19%,UBA,,
2022-03-08,8.4,8.4,8.5,8.35,17.98M,0.00%,UBA,,
2022-03-07,8.4,8.45,8.55,8.4,19.99M,1.82%,UBA,,
2022-03-04,8.25,8.35,8.35,8.15,2.55M,-1.20%,UBA,,
2022-03-03,8.35,8.4,8.35,8.1,7.76M,-0.60%,UBA,,
2022-03-02,8.4,8.55,8.6,8.4,12.92M,-1.75%,UBA,,
2022-03-01,8.55,8.65,8.65,8.55,17.02M,-1.16%,UBA,,
2022-02-28,8.65,8.7,8.75,8.6,11.25M,-0.57%,UBA,,
2022-02-25,8.7,8.7,8.7,8.65,19.29M,0.00%,UBA,,
2022-02-24,8.7,8.65,8.7,8.6,14.01M,0.58%,UBA,,
2022-02-23,8.65,8.75,8.7,8.65,12.44M,-1.14%,UBA,,
2022-02-22,8.75,8.65,8.8,8.65,19.92M,1.16%,UBA,,
2022-02-21,8.65,8.55,8.85,8.4,26.98M,1.17%,UBA,,
2022-02-18,8.55,8.5,8.55,8.35,8.73M,0.59%,UBA,,
2022-02-17,8.5,8.5,8.5,8.2,9.09M,0.59%,UBA,,
2022-02-16,8.45,8.5,8.5,8.45,16.85M,-0.59%,UBA,,
2022-02-15,8.5,8.7,8.6,8.5,8.78M,-2.30%,UBA,,
2022-02-14,8.7,8.7,8.8,8.65,14.85M,0.00%,UBA,,
2022-02-11,8.7,8.85,8.8,8.65,16.58M,-1.69%,UBA,,
2022-02-10,8.85,8.65,8.85,8.65,12.54M,1.72%,UBA,,
2022-02-09,8.7,8.6,8.7,8.6,10.60M,1.16%,UBA,,
2022-02-08,8.6,8.65,8.6,8.5,9.69M,-0.58%,UBA,,
2022-02-07,8.65,8.55,8.7,8.55,9.19M,1.17%,UBA,,
2022-02-04,8.55,8.5,8.6,8.5,2.90M,0.59%,UBA,,
2022-02-03,8.5,8.5,8.55,8.5,6.71M,0.00%,UBA,,
2022-02-02,8.5,8.8,8.8,8.5,15.08M,-3.41%,UBA,,
2022-02-01,8.8,8.6,8.8,8.55,10.95M,2.33%,UBA,,
2022-01-31,8.6,8.45,8.65,8.5,21.37M,1.78%,UBA,,
2022-01-28,8.45,8.3,8.45,8.3,8.31M,1.81%,UBA,,
2022-01-27,8.3,8.25,8.35,8.25,7.28M,0.61%,UBA,,
2022-01-26,8.25,8.15,8.25,8.15,4.53M,1.23%,UBA,,
2022-01-25,8.15,8.1,8.15,8.1,4.63M,0.62%,UBA,,
2022-01-24,8.1,8.2,8.15,8.1,35.11M,-1.22%,UBA,,
2022-01-21,8.2,8.2,8.2,8.15,10.29M,0.00%,UBA,,
2022-01-20,8.2,8.15,8.2,8.15,9.24M,0.61%,UBA,,
2022-01-19,8.15,8.15,8.25,8.15,7.54M,0.00%,UBA,,
2022-01-18,8.15,8.15,8.2,8.1,10.82M,0.00%,UBA,,
2022-01-17,8.15,8.25,8.2,8.1,3.81M,-1.21%,UBA,,
2022-01-14,8.25,8.2,8.25,8.15,7.33M,0.61%,UBA,,
2022-01-13,8.2,8.2,8.25,8.2,5.53M,0.00%,UBA,,
2022-01-12,8.2,8.1,8.2,8.15,3.16M,1.23%,UBA,,
2022-01-11,8.1,8.25,8.2,8.1,6.51M,-1.82%,UBA,,
2022-01-10,8.25,8.0,8.25,8.1,6.93M,3.13%,UBA,,
2022-01-07,8.0,8.1,8.15,8.0,10.78M,-1.23%,UBA,,
2022-01-06,8.1,8.05,8.1,8.0,22.03M,0.62%,UBA,,
2022-01-05,8.05,8.05,8.05,8.05,13.95M,0.00%,UBA,,
2022-01-04,8.05,8.05,8.1,8.0,10.33M,0.00%,UBA,,
2021-12-31,8.05,8.0,8.05,8.0,5.31M,0.63%,UBA,,
2021-12-30,8.0,7.9,8.0,7.85,7.45M,1.27%,UBA,,
2021-12-29,7.9,7.9,7.95,7.9,6.99M,0.00%,UBA,,
2021-12-24,7.9,7.95,7.9,7.9,1.55M,-0.63%,UBA,,
2021-12-23,7.95,7.85,7.95,7.85,4.69M,1.27%,UBA,,
2021-12-22,7.85,7.95,8.0,7.85,6.35M,-1.26%,UBA,,
2021-12-21,7.95,8.0,8.05,7.95,16.72M,-0.63%,UBA,,
2021-12-20,8.0,8.0,8.0,7.9,3.11M,0.00%,UBA,,
2021-12-17,8.0,7.85,8.0,7.8,8.32M,1.91%,UBA,,
2021-12-16,7.85,7.75,7.85,7.75,12.95M,1.29%,UBA,,
2021-12-15,7.75,7.9,7.75,7.75,3.55M,-1.90%,UBA,,
2021-12-14,7.9,8.0,8.0,7.9,3.57M,-1.25%,UBA,,
2021-12-13,8.0,8.05,8.1,8.0,6.89M,-0.62%,UBA,,
2021-12-10,8.05,7.9,8.05,7.9,13.20M,1.90%,UBA,,
2021-12-09,7.9,7.95,7.9,7.8,10.22M,-0.63%,UBA,,
2021-12-08,7.95,7.55,8.0,7.65,14.73M,5.30%,UBA,,
2021-12-07,7.55,7.5,7.6,7.4,12.42M,0.67%,UBA,,
2021-12-06,7.5,7.9,7.8,7.4,18.59M,-5.06%,UBA,,
2021-12-03,7.9,7.9,7.95,7.9,3.01M,0.00%,UBA,,
2021-12-02,7.9,8.0,8.0,7.8,4.44M,-1.25%,UBA,,
2021-12-01,8.0,8.05,8.0,7.95,8.23M,-0.62%,UBA,,
2021-11-30,8.05,8.0,8.05,7.95,12.49M,0.63%,UBA,,
2021-11-29,8.0,8.1,8.05,8.0,9.50M,-1.23%,UBA,,
2021-11-26,8.1,8.15,8.15,8.05,7.90M,-0.61%,UBA,,
2021-11-25,8.15,8.15,8.2,8.1,7.33M,0.00%,UBA,,
2021-11-24,8.15,8.15,8.2,8.15,3.29M,0.00%,UBA,,
2021-11-23,8.15,8.2,8.15,8.15,2.90M,-0.61%,UBA,,
2021-11-22,8.2,8.2,8.3,8.2,5.22M,0.00%,UBA,,
2021-11-19,8.2,8.3,8.25,8.15,3.31M,-1.20%,UBA,,
2021-11-18,8.3,8.4,8.4,8.2,4.24M,-1.19%,UBA,,
2021-11-17,8.4,8.35,8.55,8.4,7.35M,0.60%,UBA,,
2021-11-16,8.35,8.2,8.35,8.2,4.42M,1.83%,UBA,,
2021-11-15,8.2,8.45,8.4,8.2,10.23M,-2.96%,UBA,,
2021-11-12,8.45,8.15,8.45,8.2,2.81M,3.68%,UBA,,
2021-11-11,8.15,8.35,8.35,8.15,3.56M,-2.40%,UBA,,
2021-11-10,8.35,8.45,8.5,8.15,8.43M,-1.18%,UBA,,
2021-11-09,8.45,8.45,8.45,8.3,4.96M,0.00%,UBA,,
2021-11-08,8.45,8.45,8.5,8.2,8.77M,0.00%,UBA,,
2021-11-05,8.45,8.1,8.45,8.1,6.25M,4.32%,UBA,,
2021-11-04,8.1,8.3,8.3,8.1,6.82M,-2.41%,UBA,,
2021-11-03,8.3,8.5,8.4,8.25,9.72M,-2.35%,UBA,,
2021-11-02,8.5,8.55,8.6,8.45,52.58M,-0.58%,UBA,,
2021-11-01,8.55,8.6,8.65,8.5,29.28M,-0.58%,UBA,,
2021-10-29,8.6,8.5,8.65,8.5,10.67M,1.18%,UBA,,
2021-10-28,8.5,8.4,8.55,8.4,60.03M,1.19%,UBA,,
2021-10-27,8.4,8.45,8.5,8.4,9.01M,-0.59%,UBA,,
2021-10-26,8.45,8.35,8.5,8.35,20.33M,1.20%,UBA,,
2021-10-25,8.35,8.4,8.5,8.35,13.78M,-0.60%,UBA,,
2021-10-22,8.4,8.35,8.4,8.3,18.49M,0.60%,UBA,,
2021-10-21,8.35,8.35,8.35,8.3,11.30M,0.00%,UBA,,
2021-10-20,8.35,8.3,8.35,8.3,16.39M,0.60%,UBA,,
2021-10-18,8.3,8.3,8.4,8.25,12.30M,0.00%,UBA,,
2021-10-15,8.3,8.25,8.3,8.15,7.35M,0.61%,UBA,,
2021-10-14,8.25,8.3,8.4,8.15,21.17M,-0.60%,UBA,,
2021-10-13,8.3,8.05,8.4,8.05,16.55M,3.11%,UBA,,
2021-10-12,8.05,7.95,8.15,7.95,22.54M,1.26%,UBA,,
2021-10-11,7.95,7.95,8.0,7.9,6.39M,0.00%,UBA,,
2021-10-08,7.95,7.9,8.0,7.95,7.31M,0.63%,UBA,,
2021-10-07,7.9,7.75,8.0,7.9,12.97M,1.94%,UBA,,
2021-10-06,7.75,7.95,8.4,7.75,25.27M,-2.52%,UBA,,
2021-10-05,7.95,7.6,8.0,7.55,16.35M,4.61%,UBA,,
2021-10-04,7.6,7.55,7.6,7.55,9.07M,0.66%,UBA,,
2021-09-30,7.55,7.6,7.6,7.55,4.95M,-0.66%,UBA,,
2021-09-29,7.6,7.45,7.6,7.45,9.46M,2.01%,UBA,,
2021-09-28,7.45,7.45,7.5,7.4,11.12M,0.00%,UBA,,
2021-09-27,7.45,7.5,7.45,7.4,5.77M,-0.67%,UBA,,
2021-09-24,7.5,7.45,7.5,7.0,4.87M,-1.96%,UBA,,
2021-09-23,7.65,7.6,7.65,7.6,3.86M,0.66%,UBA,,
2021-09-22,7.6,7.65,7.65,7.6,18.78M,-0.65%,UBA,,
2021-09-21,7.65,7.6,7.65,7.6,38.99M,0.66%,UBA,,
2021-09-20,7.6,7.6,7.65,7.55,10.81M,0.00%,UBA,,
2021-09-17,7.6,7.6,7.65,7.6,11.06M,0.00%,UBA,,
2021-09-16,7.6,7.65,7.65,7.6,4.42M,-0.65%,UBA,,
2021-09-15,7.65,7.65,7.65,7.6,4.89M,0.00%,UBA,,
2021-09-14,7.65,7.7,7.65,7.55,17.77M,-0.65%,UBA,,
2021-09-13,7.7,7.6,7.7,7.6,11.29M,1.32%,UBA,,
2021-09-10,7.6,7.85,7.7,7.55,15.26M,-3.18%,UBA,,
2021-09-09,7.85,7.5,7.85,7.55,3.36M,4.67%,UBA,,
2021-09-08,7.5,7.5,7.55,7.5,10.10M,0.00%,UBA,,
2021-09-07,7.5,7.6,7.6,7.5,18.39M,-1.32%,UBA,,
2021-09-06,7.6,7.75,7.85,7.6,6.78M,-1.94%,UBA,,
2021-09-03,7.75,7.7,7.8,7.7,7.33M,0.65%,UBA,,
2021-09-02,7.7,7.6,7.7,7.5,10.62M,1.32%,UBA,,
2021-09-01,7.6,7.6,7.7,7.55,2.78M,0.00%,UBA,,
2021-08-31,7.6,7.55,7.6,7.55,6.85M,0.66%,UBA,,
2021-08-30,7.55,7.5,7.6,7.5,6.13M,0.67%,UBA,,
2021-08-27,7.5,7.45,7.55,7.45,7.18M,0.67%,UBA,,
2021-08-26,7.45,7.45,7.5,7.45,8.01M,0.00%,UBA,,
2021-08-25,7.45,7.45,7.55,7.45,3.83M,0.00%,UBA,,
2021-08-24,7.45,7.55,7.6,7.45,15.54M,-1.32%,UBA,,
2021-08-23,7.55,7.55,7.6,7.55,4.79M,0.00%,UBA,,
2021-08-20,7.55,7.6,7.6,7.55,6.73M,-0.66%,UBA,,
2021-08-19,7.6,7.65,7.65,7.6,10.27M,-0.65%,UBA,,
2021-08-18,7.65,7.55,7.65,7.55,5.00M,1.32%,UBA,,
2021-08-17,7.55,7.55,7.65,7.55,5.19M,0.00%,UBA,,
2021-08-16,7.55,7.6,7.65,7.55,5.72M,-0.66%,UBA,,
2021-08-13,7.6,7.5,7.6,7.6,1.13M,1.33%,UBA,,
2021-08-12,7.5,7.55,7.6,7.5,9.40M,-0.66%,UBA,,
2021-08-11,7.55,7.6,7.65,7.55,10.94M,-0.66%,UBA,,
2021-08-10,7.6,7.55,7.7,7.5,5.03M,0.66%,UBA,,
2021-08-09,7.55,7.5,7.6,7.55,2.93M,0.67%,UBA,,
2021-08-06,7.5,7.5,7.6,7.5,5.07M,0.00%,UBA,,
2021-08-05,7.5,7.5,7.6,7.5,16.43M,0.00%,UBA,,
2021-08-04,7.5,7.5,7.6,7.5,17.24M,0.00%,UBA,,
2021-08-03,7.5,7.6,7.6,7.5,6.27M,-1.32%,UBA,,
2021-08-02,7.6,7.6,7.6,7.55,3.55M,0.00%,UBA,,
2021-07-30,7.6,7.6,7.7,7.6,9.26M,0.00%,UBA,,
2021-07-29,7.6,7.7,7.7,7.55,10.31M,-1.30%,UBA,,
2021-07-28,7.7,7.8,7.85,7.7,19.35M,-1.28%,UBA,,
2021-07-27,7.8,7.85,7.9,7.8,12.61M,-0.64%,UBA,,
2021-07-26,7.85,7.8,7.9,7.8,13.84M,0.64%,UBA,,
2021-07-23,7.8,7.75,7.8,7.7,10.99M,0.65%,UBA,,
2021-07-22,7.75,7.75,7.8,7.7,6.12M,0.00%,UBA,,
2021-07-19,7.75,7.75,7.75,7.7,7.03M,0.00%,UBA,,
2021-07-16,7.75,7.6,7.8,7.55,6.01M,1.97%,UBA,,
2021-07-15,7.6,7.55,7.6,7.55,5.60M,0.66%,UBA,,
2021-07-14,7.55,7.55,7.55,7.5,35.92M,0.00%,UBA,,
2021-07-13,7.55,7.5,7.6,7.5,9.58M,0.67%,UBA,,
2021-07-12,7.5,7.5,7.6,7.5,14.11M,0.00%,UBA,,
2021-07-09,7.5,7.5,7.55,7.45,7.16M,0.00%,UBA,,
2021-07-08,7.5,7.7,7.7,7.5,7.09M,-2.60%,UBA,,
2021-07-07,7.7,7.85,7.95,7.65,9.76M,-1.91%,UBA,,
2021-07-06,7.85,7.45,7.85,7.5,21.56M,5.37%,UBA,,
2021-07-05,7.45,7.35,7.5,7.25,13.19M,1.36%,UBA,,
2021-07-02,7.35,7.25,7.35,7.25,6.75M,1.38%,UBA,,
2021-07-01,7.25,7.3,7.3,7.25,6.05M,-0.68%,UBA,,
2021-06-30,7.3,7.3,7.3,7.25,13.56M,0.00%,UBA,,
2021-06-29,7.3,7.35,7.3,7.25,5.88M,-0.68%,UBA,,
2021-06-28,7.35,7.25,7.35,7.15,12.99M,1.38%,UBA,,
2021-06-25,7.25,7.15,7.25,7.15,5.82M,1.40%,UBA,,
2021-06-24,7.15,7.3,7.25,7.15,10.02M,-2.05%,UBA,,
2021-06-23,7.3,7.3,7.3,7.25,3.79M,0.00%,UBA,,
2021-06-22,7.3,7.3,7.35,7.25,5.57M,0.00%,UBA,,
2021-06-21,7.3,7.3,7.3,7.25,5.16M,0.00%,UBA,,
2021-06-18,7.3,7.35,7.35,7.3,15.29M,-0.68%,UBA,,
2021-06-17,7.35,7.25,7.35,7.25,3.78M,1.38%,UBA,,
2021-06-16,7.25,7.1,7.3,7.15,5.79M,2.11%,UBA,,
2021-06-15,7.1,7.15,7.25,7.1,12.48M,-0.70%,UBA,,
2021-06-11,7.15,7.1,7.15,7.1,6.74M,0.70%,UBA,,
2021-06-10,7.1,7.1,7.3,7.1,21.69M,0.00%,UBA,,
2021-06-09,7.1,7.1,7.2,7.1,10.92M,0.00%,UBA,,
2021-06-08,7.1,7.1,7.15,7.1,2.29M,0.00%,UBA,,
2021-06-07,7.1,7.15,7.15,7.1,9.09M,-0.70%,UBA,,
2021-06-04,7.15,7.15,7.2,7.15,2.60M,0.00%,UBA,,
2021-06-03,7.15,7.2,7.2,7.15,3.59M,-0.69%,UBA,,
2021-06-02,7.2,7.15,7.2,7.15,2.74M,0.70%,UBA,,
2021-06-01,7.15,7.15,7.2,7.15,9.15M,0.00%,UBA,,
2021-05-31,7.15,7.15,7.2,7.1,6.96M,0.00%,UBA,,
2021-05-28,7.15,7.1,7.2,7.1,3.75M,0.70%,UBA,,
2021-05-27,7.1,7.1,7.15,7.1,10.99M,0.00%,UBA,,
2021-05-26,7.1,7.15,7.15,7.1,6.91M,-0.70%,UBA,,
2021-05-25,7.15,7.15,7.2,7.15,6.19M,0.00%,UBA,,
2021-05-24,7.15,7.25,7.25,7.15,3.38M,-1.38%,UBA,,
2021-05-21,7.25,7.3,7.3,7.1,5.14M,0.00%,UBA,,
2021-05-20,7.25,7.35,7.3,7.25,2.76M,-1.36%,UBA,,
2021-05-19,7.35,7.35,7.35,7.3,4.36M,0.00%,UBA,,
2021-05-18,7.35,7.35,7.4,7.3,7.40M,0.00%,UBA,,
2021-05-17,7.35,7.3,7.45,7.3,5.48M,0.68%,UBA,,
2021-05-14,7.3,7.3,7.35,7.2,5.81M,0.00%,UBA,,
2021-05-11,7.3,7.25,7.3,7.2,8.80M,0.69%,UBA,,
2021-05-10,7.25,7.15,7.3,7.1,16.59M,1.40%,UBA,,
2021-05-07,7.15,7.2,7.25,7.15,13.62M,-0.69%,UBA,,
2021-05-06,7.2,7.2,7.25,7.1,19.79M,0.00%,UBA,,
2021-05-05,7.2,7.2,7.3,7.2,18.05M,0.00%,UBA,,
2021-05-04,7.2,7.3,7.3,7.15,10.38M,-1.37%,UBA,,
2021-04-30,7.3,7.35,7.35,7.2,22.15M,-0.68%,UBA,,
2021-04-29,7.35,7.4,7.45,7.35,13.41M,-0.68%,UBA,,
2021-04-28,7.4,7.4,7.45,7.4,4.48M,0.00%,UBA,,
2021-04-27,7.4,7.5,7.5,7.4,4.34M,-1.33%,UBA,,
2021-04-26,7.5,7.5,7.6,7.4,16.28M,0.00%,UBA,,
2021-04-23,7.5,7.3,7.55,7.15,21.29M,1.35%,UBA,,
2021-04-22,7.4,7.25,7.4,7.25,15.05M,2.07%,UBA,,
2021-04-21,7.25,7.1,7.25,7.1,7.01M,2.11%,UBA,,
2021-04-20,7.1,7.05,7.15,7.05,8.56M,0.71%,UBA,,
2021-04-19,7.05,6.95,7.05,7.0,17.74M,1.44%,UBA,,
2021-04-16,6.95,6.8,6.95,6.85,5.60M,2.21%,UBA,,
2021-04-15,6.8,6.95,6.95,6.8,12.94M,-2.16%,UBA,,
2021-04-14,6.95,6.95,7.0,6.95,8.67M,0.00%,UBA,,
2021-04-13,6.95,6.95,7.0,6.95,6.19M,0.00%,UBA,,
2021-04-12,6.95,7.0,7.0,6.95,7.34M,-0.71%,UBA,,
2021-04-09,7.0,7.0,7.0,7.0,5.74M,0.00%,UBA,,
2021-04-08,7.0,6.95,7.0,6.95,6.09M,0.72%,UBA,,
2021-04-07,6.95,7.0,7.05,6.85,12.99M,-0.71%,UBA,,
2021-04-06,7.0,7.05,7.1,7.0,13.99M,-0.71%,UBA,,
2021-04-01,7.05,7.05,7.15,7.05,8.76M,0.00%,UBA,,
2021-03-31,7.05,7.2,7.2,7.0,9.96M,-2.08%,UBA,,
2021-03-30,7.2,6.9,7.2,6.9,7.62M,4.35%,UBA,,
2021-03-29,6.9,6.8,6.9,6.8,12.05M,1.47%,UBA,,
2021-03-26,6.8,6.85,6.85,6.75,10.28M,-0.73%,UBA,,
2021-03-25,6.85,6.9,6.85,6.8,3.40M,-0.72%,UBA,,
2021-03-24,6.9,6.9,6.9,6.85,7.60M,0.00%,UBA,,
2021-03-23,6.9,6.9,6.95,6.85,8.83M,0.00%,UBA,,
2021-03-22,6.9,6.8,7.05,6.8,7.51M,-3.50%,UBA,,
2021-03-19,7.15,7.1,7.15,7.1,12.11M,0.70%,UBA,,
2021-03-18,7.1,7.0,7.15,7.1,5.68M,1.43%,UBA,,
2021-03-17,7.0,7.0,7.0,6.8,17.68M,0.00%,UBA,,
2021-03-16,7.0,7.2,7.15,7.0,24.41M,-2.78%,UBA,,
2021-03-15,7.2,7.15,7.2,7.1,3.42M,0.70%,UBA,,
2021-03-12,7.15,6.95,7.15,7.0,7.18M,2.88%,UBA,,
2021-03-11,6.95,7.0,7.05,6.95,16.24M,-0.71%,UBA,,
2021-03-10,7.0,7.0,7.2,6.85,74.84M,-2.78%,UBA,,
2021-03-09,7.2,7.2,7.25,7.2,123.27M,-10.00%,UBA,,
2021-03-08,8.0,7.95,8.05,7.9,6.02M,0.63%,UBA,,
2021-03-05,7.95,7.95,7.95,7.85,23.30M,0.00%,UBA,,
2021-03-04,7.95,8.25,8.15,7.75,26.78M,-3.64%,UBA,,
2021-03-03,8.25,8.2,8.25,8.05,8.87M,0.61%,UBA,,
2021-03-02,8.2,8.35,8.35,8.15,5.40M,-1.80%,UBA,,
2021-03-01,8.35,8.15,8.35,8.15,11.93M,2.45%,UBA,,
2021-02-26,8.15,8.2,8.35,8.0,16.09M,-0.61%,UBA,,
2021-02-25,8.2,8.55,8.55,8.1,27.47M,-4.09%,UBA,,
2021-02-24,8.55,8.35,8.6,8.35,11.40M,0.59%,UBA,,
2021-02-23,8.5,8.4,8.5,8.4,18.15M,1.19%,UBA,,
2021-02-22,8.4,8.25,8.5,8.2,25.20M,1.20%,UBA,,
2021-02-19,8.3,8.0,8.4,8.2,23.35M,3.75%,UBA,,
2021-02-18,8.0,8.4,8.4,8.0,15.64M,-4.76%,UBA,,
2021-02-17,8.4,8.45,8.6,8.4,9.31M,-0.59%,UBA,,
2021-02-16,8.45,8.55,8.6,8.45,11.92M,-1.17%,UBA,,
2021-02-15,8.55,8.2,8.55,8.2,6.09M,4.27%,UBA,,
2021-02-12,8.2,8.1,8.3,8.05,14.35M,1.23%,UBA,,
2021-02-11,8.1,8.1,8.1,7.6,48.78M,0.00%,UBA,,
2021-02-10,8.1,8.7,8.65,8.05,17.65M,-6.90%,UBA,,
2021-02-09,8.7,8.8,8.8,8.7,8.78M,-1.14%,UBA,,
2021-02-08,8.8,8.45,8.8,8.5,11.33M,4.14%,UBA,,
2021-02-05,8.45,8.7,8.8,8.15,26.92M,-3.43%,UBA,,
2021-02-04,8.75,8.85,8.85,8.75,12.24M,-1.13%,UBA,,
2021-02-03,8.85,8.8,8.85,8.7,23.48M,0.57%,UBA,,
2021-02-02,8.8,9.1,9.2,8.7,35.51M,-3.30%,UBA,,
2021-02-01,9.1,9.05,9.2,9.05,44.31M,0.55%,UBA,,
2021-01-29,9.05,9.05,9.1,9.0,17.87M,0.00%,UBA,,
2021-01-28,9.05,9.0,9.05,8.9,24.14M,0.56%,UBA,,
2021-01-27,9.0,8.8,9.0,8.9,32.54M,2.27%,UBA,,
2021-01-26,8.8,8.75,8.9,8.75,24.16M,0.57%,UBA,,
2021-01-25,8.75,8.7,8.95,8.7,16.67M,0.57%,UBA,,
2021-01-22,8.7,8.95,9.0,8.7,36.64M,-2.79%,UBA,,
2021-01-21,8.95,9.1,9.05,8.95,27.29M,-1.65%,UBA,,
2021-01-20,9.1,8.9,9.1,8.9,8.97M,2.25%,UBA,,
2021-01-19,8.9,9.1,9.1,8.9,13.73M,-2.20%,UBA,,
2021-01-18,9.1,9.25,9.2,8.95,21.53M,-1.62%,UBA,,
2021-01-15,9.25,9.05,9.25,9.05,37.31M,2.21%,UBA,,
2021-01-14,9.05,8.8,9.1,8.85,26.89M,2.84%,UBA,,
2021-01-13,8.8,8.8,9.0,8.75,31.82M,0.00%,UBA,,
2021-01-12,8.8,8.9,8.9,8.7,16.34M,-1.12%,UBA,,
2021-01-11,8.9,8.8,8.9,8.8,12.05M,0.56%,UBA,,
2021-01-08,8.85,8.6,8.9,8.6,11.50M,2.91%,UBA,,
2021-01-07,8.6,8.6,8.75,8.6,26.49M,0.00%,UBA,,
2021-01-06,8.6,8.4,8.6,8.4,13.23M,2.38%,UBA,,
2021-01-05,8.4,8.85,8.65,8.4,19.41M,-5.08%,UBA,,
2021-01-04,8.85,8.65,9.0,8.8,6.02M,2.31%,UBA,,
2020-12-31,8.65,8.65,8.75,8.45,37.35M,1.17%,UBA,,
2020-12-30,8.55,8.5,8.75,8.5,60.57M,0.59%,UBA,,
2020-12-29,8.5,8.45,8.5,8.05,17.81M,0.59%,UBA,,
2020-12-24,8.45,8.5,8.5,8.4,16.65M,-0.59%,UBA,,
2020-12-23,8.5,8.4,8.5,8.05,13.18M,1.19%,UBA,,
2020-12-22,8.4,8.2,8.4,8.2,27.65M,2.44%,UBA,,
2020-12-21,8.2,8.3,8.4,8.05,17.71M,-1.20%,UBA,,
2020-12-18,8.3,8.3,8.45,8.3,10.93M,0.00%,UBA,,
2020-12-17,8.3,8.15,8.5,8.25,22.31M,1.84%,UBA,,
2020-12-16,8.15,7.95,8.3,8.15,10.45M,2.52%,UBA,,
2020-12-15,7.95,7.95,8.05,7.95,3.82M,0.00%,UBA,,
2020-12-14,7.95,8.0,8.0,7.95,3.75M,-0.63%,UBA,,
2020-12-11,8.0,7.9,8.1,7.8,18.57M,1.27%,UBA,,
2020-12-10,7.9,8.2,8.2,7.6,31.02M,-3.66%,UBA,,
2020-12-09,8.2,8.25,8.3,8.2,12.58M,-0.61%,UBA,,
2020-12-08,8.25,8.25,8.5,8.25,142.44M,0.00%,UBA,,
2020-12-07,8.25,8.2,8.25,8.2,89.12M,0.61%,UBA,,
2020-12-04,8.2,8.2,8.55,8.1,35.25M,0.00%,UBA,,
2020-12-03,8.2,8.65,8.3,8.2,34.45M,-5.20%,UBA,,
2020-12-02,8.65,8.2,8.65,8.25,17.00M,5.49%,UBA,,
2020-12-01,8.2,8.3,8.5,8.15,24.09M,-1.20%,UBA,,
